ID;CREDPAY;MEST;CHLICO;DOXODSN;DENRAS
181784;0;1;3;163795,1;160795,1
181785;0;1;2;223956,3;220956,3
181786;0;1;2;126279,97;121279,97
181787;0;1;5;185788,6;184788,6
181788;0;1;2;123976,79;122976,79
181789;0;1;2;114306,99;112306,99
181790;0;1;1;48537,07;43537,07
181791;0;1;3;110821,62;108821,62
181792;0;1;3;127147,23;119647,23
181793;0;1;4;160334,43;147834,43
181794;0;1;4;124808,18;112308,18
181795;13000;1;3;98144,03;2570144,03
181796;25200;1;2;191601;168891
181797;0;1;3;533884;433884
181798;15700;1;6;189740,5;164040,5
181799;0;1;2;67181,5;57181,5
181800;0;1;4;124668,5;114668,5
181801;0;1;1;91223;86223
181802;30000;1;3;125246,5;80246,5
181803;0;1;1;47644,5;45644,5
181804;42000;1;3;128471,5;84971,5
181805;0;1;3;93118,2;85618,2
181806;0;1;3;66727;64227
181807;7980;1;2;101253,45;91773,45
181808;0;1;2;136838,5;121338,5
181809;0;1;2;120778;100778
181810;32000;1;4;202456,86;142456,86
181811;0;1;3;92174,79;87174,79
181812;0;1;1;62683,2;61183,2
181813;0;1;2;95173,6;94723,6
181814;0;1;4;127889;127659
181815;0;1;3;51744,2;51444,2
181816;5500;1;6;127693,5;144693,5
181817;9255;1;4;102669,9;93164,9
181838;0;1;1;74421,04;70921,04
181839;0;1;4;152252,12;135252,12
181840;0;1;4;102692,35;101692,35
181841;0;1;2;76601;75601
181842;3600;1;4;237532,75;230932,75
181845;0;1;1;47675,58;47475,58
181846;0;1;2;82382,45;79382,45
181849;4500;1;2;81130,8;75630,8
181850;0;1;4;127508;126008
181851;0;1;1;61827;60827
181853;0;1;2;66207;65707
181856;0;1;2;93226,77;91726,77
181857;0;1;2;58879;55879
181858;4900;1;1;51181,5;44281,5
181860;3584;1;3;94475,1;106891,1
181861;14600;1;4;109911,86;92911,86
181862;0;1;2;52949,27;50549,27
181863;29931;1;3;167678,8;132747,8
181864;15600;1;1;100357,73;80257,73
181865;18000;1;3;146336,05;125336,05
181866;0;1;3;105758,32;102758,32
181867;0;1;1;80606,42;78606,42
181868;29421;1;2;149128,4;99707,4
181869;9000;1;3;155251,71;139251,71
181870;0;1;3;97391,03;93391,03
181871;0;1;2;108351,15;104351,15
181872;0;1;2;85752,94;80752,94
181873;0;1;2;63944,41;58944,41
181875;0;1;2;116488,17;93488,17
181876;0;1;4;86222,43;65222,43
181877;0;1;3;125372,75;80372,75
181878;0;1;2;83603,96;77603,96
181879;0;1;6;171039,41;71039,41
181880;0;1;4;156108,05;148108,05
181881;12900;1;4;149257,4;133357,4
181882;0;1;2;107012,65;109012,65
181883;0;1;2;98888,3;93888,3
181884;4200;1;4;134886,2;125686,2
181885;6000;1;2;112855,45;104855,45
181886;0;1;2;118563,39;106563,39
181887;33900;1;2;102555,37;66655,37
181888;0;1;1;83104,32;79104,32
181889;0;1;4;135637,69;130637,69
181890;75000;1;4;297423,5;217423,5
181891;39000;1;2;204071;163471
181892;0;1;4;166381;164581
181893;0;1;2;159202,5;153502,5
181894;3000;1;1;43188,95;39888,95
181916;0;1;5;120737,4;117037,4
181917;29100;1;4;134094,58;94994,58
181918;0;1;4;183558,59;153558,59
181920;0;1;3;144371,27;134371,27
181921;0;1;2;119675,71;114675,71
181922;22800;1;3;194086,55;168986,55
181923;0;1;1;63204,05;61204,05
181925;0;1;1;87559,59;47559,59
181926;0;1;2;99329,19;62329,19
181927;0;1;4;180794,5;145794,5
181928;6048;1;2;60976,93;44928,93
181929;54000;1;4;212738,77;152738,77
181930;0;1;4;216336,3;156336,3
181931;0;1;3;113852,28;103852,28
181932;0;1;3;148697,02;145697,02
181934;0;1;3;159280,79;154280,79
181935;0;1;4;226062,29;224062,29
181936;0;1;3;149341,07;134341,07
181937;0;1;3;123667,74;106167,74
181939;0;1;2;65064,35;63564,35
181941;10500;1;3;129015,05;117515,05
181942;0;1;2;78352,95;77352,95
181943;0;1;2;93338,65;92338,65
181944;0;1;2;71793,15;70793,15
181945;0;1;3;71044,7;70044,7
181946;0;1;2;84855,65;86855,65
181947;0;1;2;173227;177727
181948;28800;1;3;135410,14;103110,14
181949;30000;1;4;187304,18;162304,18
181950;36000;1;2;194476;1083776
181951;45000;1;3;205650;155650
181952;0;1;1;73117;72117
181953;0;1;1;69710,5;69210,5
181954;0;1;1;26302,93;21302,93
181955;0;1;2;143445,88;1203445,88
181956;0;1;3;88749,5;66749,5
181957;0;1;1;65289,97;57789,97
181958;0;1;1;85681;75681
181959;0;1;2;131780;116780
181961;0;1;2;66331,5;63831,5
181962;0;1;2;61587,5;51587,5
181963;11384;1;2;116108,05;97224,05
181964;3000;1;1;48538,9;44738,9
181965;0;1;4;110545;70545
181966;42000;1;2;161819;99819
181967;0;1;2;163161,5;133161,5
181968;0;1;4;111088,35;109588,35
181969;35100;1;1;134486,46;89386,46
181970;0;1;2;87344,32;85844,32
181971;0;1;4;157222,32;137222,32
181972;0;1;4;161057,54;148057,54
181973;4060,71;1;3;82609,08;70548,37
181974;1551;1;3;90194,2;88143,2
181975;0;1;3;77506,35;76506,35
181976;4100;1;4;122192,7;117092,7
181977;7800;1;2;75641,9;67541,9
181978;7800;1;3;132642,1;124302,1
181980;0;1;2;111087;106087
181981;0;1;2;67201,96;63201,96
181982;0;1;2;98483,8;99483,8
181984;45000;1;2;233603;185103
181985;35100;1;3;179790,83;137190,83
181986;0;1;2;155693,68;135693,68
181987;123000;1;3;458607,98;310607,98
181991;0;1;2;131838,99;124338,99
181993;0;1;2;79410,66;54410,66
181994;0;1;2;162828,3;142828,3
181995;0;1;1;62424,06;60424,06
181996;11100;1;3;110834,58;96734,58
181997;0;1;3;99634,07;89634,07
181999;0;1;4;123286,96;120786,96
182000;0;1;4;120198,28;117198,28
182001;0;1;2;37637,22;38637,22
182002;0;1;4;127078,71;97078,71
182003;17300;1;2;234277,64;188977,64
182005;15900;1;2;74822,54;68422,54
182006;0;1;2;113963,66;103963,66
182007;4700;1;1;42301,32;92101,32
182008;0;1;3;135719,25;75719,25
182009;0;1;3;110850,79;95850,79
182010;0;1;1;145864,88;140864,88
182012;0;1;2;98068,21;96068,21
182014;0;1;2;67831,41;66831,41
182015;0;1;3;140714,57;138714,57
182016;2500;1;1;97619,02;91119,02
182017;0;1;1;64312,92;61812,92
182018;2800;1;2;112136,1;103336,1
182019;0;1;1;82712,1;81212,1
182020;13500;1;4;94292,78;78792,78
182021;0;1;2;186198,9;174198,9
182022;0;1;2;96761,6;95761,6
182023;2580;1;3;79646,75;76066,75
182025;0;1;3;187158,63;186858,63
182026;0;1;4;100608;100108
182027;0;1;2;149136,5;148136,5
182028;5000;1;3;71822,98;80322,98
182029;0;1;5;90248,05;62748,05
182030;0;1;2;102204,6;79704,6
182032;0;1;1;74771;62771
182033;0;1;5;172605,5;142605,5
182035;0;1;4;150341,95;171941,95
182036;0;1;3;83998,95;81498,95
182039;0;1;2;112223;107223
182041;0;1;3;116385,81;111385,81
182043;0;1;4;105532,89;93532,89
182044;0;1;3;80351;79351
182045;5100;1;1;33515,25;45315,25
182046;0;1;4;126661,2;106661,2
182073;7440;1;3;148742,75;176802,75
182074;3600;1;3;125094,15;116494,15
182075;7680;1;4;148530,35;134850,35
182076;9819;1;2;109453,6;96634,6
182077;4374;1;4;106326,2;96952,2
182078;1994,1;1;2;105849,3;123655,2
182079;0;1;3;119990,06;114990,06
182080;0;1;1;41711,9;39711,9
182081;0;1;5;115356,84;111356,84
182082;0;1;1;71580,5;71280,5
182083;0;1;3;190148,5;187648,5
182084;0;1;4;212025,5;210325,5
182085;60000;1;2;250753,5;181753,5
182086;0;1;1;61860,5;57160,5
182087;0;1;5;152098;151848
182088;0;1;3;177103,5;173903,5
182090;0;1;2;138702,08;124702,08
182091;0;1;2;95966,83;85966,83
182093;0;1;2;181697,17;161697,17
182095;13500;1;3;199808,5;183308,5
182096;2700;1;4;91794,4;84094,4
182097;12000;1;4;151203,2;137203,2
182098;10200;1;2;109446,46;94246,46
182100;0;1;2;132144;130244
182101;0;1;4;214145;211145
182103;0;1;2;146563,5;145813,5
182105;75000;1;2;350812,81;225812,81
182107;15225,11;1;3;118191,88;100466,77
182108;0;1;3;83725,91;80725,91
182109;19200;1;3;247240,99;208040,99
182110;0;1;1;80177,21;74177,21
182111;0;1;3;135175,27;130175,27
182112;0;1;4;161685,36;156885,36
182113;0;1;2;90312,13;60312,13
182114;0;1;3;104833,87;97833,87
182115;0;1;2;91514,69;70514,69
182117;0;1;2;69270,09;53270,09
182118;0;1;4;157396,26;122396,26
182119;0;1;2;131519,33;111519,33
182120;6000;1;3;183952,36;117952,36
182121;0;1;2;59717,69;49717,69
182123;0;1;4;181124,75;179124,75
182124;0;1;2;115805,96;112805,96
182127;0;1;4;149631,02;137131,02
182128;0;1;4;151567,8;129067,8
182129;0;1;3;69881,85;68881,85
182130;0;1;1;50825,85;49825,85
182131;0;1;2;55662,9;54662,9
182132;0;1;3;167534,5;165534,5
182133;22800;1;3;210110,6;185310,6
182134;0;1;2;141572,48;169572,48
182136;0;1;4;154604;149604
182138;0;1;2;108649;107649
182140;15000;1;4;219543,5;203543,5
182142;40500;1;4;120923,18;77923,18
182144;0;1;2;52797,2;51997,2
182145;0;1;1;45740,5;42740,5
182146;6000;1;3;117903,5;108903,5
182147;0;1;4;233174;213174
182148;32700;1;2;114396,5;80696,5
182149;10500;1;3;95383,85;82383,85
182151;0;1;2;66987,6;56487,6
182152;0;1;3;153946;108946
182153;0;1;2;86935;81935
182154;24000;1;4;136342,5;99342,5
182155;0;1;5;195997;140997
182156;11400;1;2;106736,51;90336,51
182157;0;1;3;160268,98;152268,98
182158;0;1;2;90185,99;86185,99
182160;0;1;2;108209,99;106209,99
182161;0;1;2;124388,52;116388,52
182164;0;1;1;36600,35;36400,35
182165;3400;1;1;39083,35;52383,35
182166;0;1;2;104217,9;103717,9
182167;4734;1;1;53734,8;48850,8
182168;3750;1;4;101580,75;97630,75
182188;0;1;2;98811,5;94811,5
182190;2500;1;3;141894,7;263394,7
182192;8532;1;4;113993,2;100461,2
182194;0;1;2;100792,98;96792,98
182195;0;1;2;63121,91;59121,91
182196;54000;1;4;242468;186568
182197;0;1;2;97813;105813
182198;0;1;3;200783;194683
182199;0;1;2;131789,14;131089,14
182200;0;1;4;136271,68;130271,68
182203;0;1;1;56522,02;54722,02
182204;0;1;2;146110,91;116110,91
182207;0;1;2;187999,32;178999,32
182208;0;1;1;53606,49;52106,49
182209;0;1;2;92465,84;90965,84
182210;0;1;4;925359,76;1367359,76
182213;0;1;2;53614,69;56614,69
182220;0;1;3;96068,4;86068,4
182221;15800;1;1;66636,8;277336,8
182222;0;1;2;93406,91;91406,91
182223;0;1;3;135926,05;131926,05
182224;4248;1;4;159846,45;147598,45
182226;9915;1;4;163861,9;148946,9
182228;15000;1;2;108222,01;87222,01
182229;0;1;6;167491,68;142491,68
182230;0;1;2;71707,41;66707,41
182231;0;1;4;101451,45;91451,45
182232;0;1;4;120625,67;116625,67
182236;0;1;3;219676,5;217776,5
182237;0;1;3;181757;179257
182238;0;1;3;191916,53;184916,53
182240;54600;1;3;141493,25;81893,25
182241;0;1;1;107242,68;105242,68
182242;26100;1;1;191521,07;135421,07
182243;0;1;3;235649,92;925649,92
182244;0;1;1;70361,17;67361,17
182245;0;1;1;61480,58;59480,58
182246;0;1;8;164388,19;161888,19
182247;0;1;2;109405,01;107405,01
182248;0;1;5;157166,95;154666,95
182249;0;1;3;163792,65;158792,65
182250;0;1;3;191057,87;187057,87
182253;0;1;2;70219,14;60219,14
182258;0;1;4;117152,05;105152,05
182260;68000;1;2;319661,97;226661,97
182261;0;1;1;112517,4;102517,4
182263;0;1;2;138342,81;121342,81
182265;8200;1;3;124410,6;113210,6
182267;0;1;2;90146,9;87146,9
182268;0;1;3;107031,3;106031,3
182271;12600;1;4;173043,4;158943,4
182273;0;1;2;108776,47;100776,47
182275;0;1;1;68211,09;66411,09
182276;0;1;2;76179,93;75479,93
182277;0;1;1;98642,5;98142,5
182278;0;1;2;74625,25;71625,25
182279;15000;1;4;255036,5;230036,5
182282;0;1;2;46892,35;44392,35
182283;3810;1;2;81773,7;70463,7
182285;7500;1;2;100393,5;82893,5
182286;0;1;2;195263,5;123263,5
182287;53600;1;5;232233;172633
182289;0;1;3;114290,61;102290,61
182290;0;1;2;75090,64;72090,64
182292;0;1;4;171988,41;146988,41
182294;8850;1;3;90218,3;81168,3
182326;0;1;3;80553,45;73053,45
182327;9000;1;5;142963,2;126463,2
182328;45000;1;3;170327,5;115327,5
182330;36000;1;3;197063,5;151063,5
182332;31500;1;4;233164,68;186664,68
182334;7629;1;2;85572,15;77543,15
182336;0;1;4;109533,5;108933,5
182340;0;1;1;59834,95;59634,95
182376;0;1;3;132616,8;129116,8
182381;0;1;2;66127,59;71627,59
182384;0;1;2;74772,29;72772,29
182386;0;1;2;101167,21;99167,21
182387;0;1;3;135791,81;130791,81
182392;0;1;2;115189,91;107189,91
182397;0;1;2;103023,5;102023,5
182400;0;1;4;175494;174994
182401;0;1;1;41998,84;38998,84
182402;0;1;2;103142,53;68142,53
182403;36000;1;4;193934,82;137934,82
182409;0;1;1;36423,55;33923,55
182413;0;1;4;101213,21;96213,21
182417;0;1;4;132826;131826
182419;0;1;3;160181,5;158281,5
182420;20000;1;2;183736,05;159736,05
182422;12000;1;1;108074,51;93074,51
182426;0;1;1;63935,59;58935,59
182431;0;1;2;111107,42;108107,42
182440;0;1;1;94739,12;89739,12
182446;2400;1;3;154639,75;149239,75
182448;0;1;2;74918,2;73918,2
182451;0;1;4;1077001,89;1084001,89
182452;0;1;3;157550,51;156250,51
182458;0;1;1;59366,65;56366,65
182459;0;1;2;122387,05;121887,05
182460;18000;1;2;163152,71;143652,71
182463;0;1;4;91469,83;88469,83
182465;4400;1;5;112229,95;107289,95
182489;0;1;3;200136,5;197136,5
182492;0;1;2;94241;91241
182496;28800;1;5;131699,86;80399,86
182500;0;1;4;192954,65;180454,65
182501;4800;1;1;67877;105577
182503;4500;1;4;119880;114380
182507;0;1;1;45623;43123
182508;0;1;1;72725,45;62225,45
182529;0;1;2;139061;134061
182533;7800;1;4;101007,95;92867,95
182545;0;1;1;51556,76;48556,76
182552;0;1;6;193429,5;162679,5
182556;13500;1;1;73308,04;56808,04
182559;0;1;2;170665,28;150665,28
182562;0;1;1;42570,11;40570,11
182567;0;1;3;80949,36;69949,36
182568;0;1;2;140576,25;105576,25
182569;0;1;1;70798,75;70798,75
182582;0;1;2;101693,51;96693,51
182586;0;1;3;140829,18;120829,18
182597;0;1;2;87474,3;82474,3
182598;0;1;4;167058,59;155058,59
182601;0;1;1;138391,5;137391,5
182603;0;1;3;87934;86934
182604;0;1;3;203630;576130
182609;0;1;2;74137;70137
182611;0;1;2;75507,7;73007,7
182612;0;1;1;45189,25;42689,25
182614;0;1;2;87312,5;102312,5
182617;0;1;2;75747,6;74747,6
182618;27000;1;2;132091,01;97091,01
182619;0;1;3;133849,15;123849,15
182658;0;1;3;81153,08;77153,08
182661;72000;1;3;215072;133072
182663;0;1;1;57813,5;56813,5
182665;5000;1;2;83007,35;76507,35
182666;0;1;1;36607,55;34107,55
182668;1140;1;2;71439,55;62799,55
182669;0;1;1;82608,5;81608,5
182670;0;1;3;175248;265248
182671;1500;1;2;64810,23;73310,23
182673;0;1;3;129863,43;125863,43
182676;0;1;2;76442,85;66442,85
182678;0;1;1;73743,12;71743,12
182681;0;1;4;244901,86;227401,86
182684;0;1;3;167121,16;154621,16
182685;0;1;2;107982,81;100482,81
182688;0;1;2;71499,35;68499,35
182689;0;1;2;65395,65;64395,65
182692;0;1;1;59703,26;58703,26
182695;0;1;1;76612,5;74612,5
182697;30000;1;5;230809;199309
182722;0;1;1;102107,66;97107,66
182726;72000;1;3;331756,5;254756,5
182730;9000;1;4;152082,14;128082,14
182737;0;1;2;131111,93;127711,93
182741;0;1;1;149047,93;49047,93
182744;0;1;3;180678,02;170678,02
182746;0;1;3;14257,02;38757,02
182750;0;1;4;192904,68;187904,68
182768;18000;1;1;178805;159805
182769;0;1;3;105810,5;105310,5
182778;3600;1;2;75546,85;57446,85
182779;0;1;2;59256,25;51756,25
182781;0;1;2;86681,5;61681,5
182783;0;1;2;92850,5;74850,5
182784;0;1;2;120863;90863
182816;0;1;3;128400,1;124400,1
182819;0;1;5;97991,16;91991,16
182820;0;1;1;46165,03;43165,03
182828;0;1;4;209830,5;204830,5
182830;0;1;3;223805,5;218955,5
182840;0;1;4;257792,74;240792,74
182843;0;1;1;55483,99;53483,99
182844;0;1;2;129929,4;93129,4
182847;37800;1;2;212915;125115
182851;0;1;1;65722;64722
182853;3666;1;4;94276,8;90190,8
182885;0;1;3;181201,17;101201,17
182886;2445;1;4;198484,14;126039,14
182895;2400;1;2;113024,3;107624,3
182897;0;1;2;72374,25;70874,25
182903;0;1;2;104449;100449
182904;0;1;2;88747,5;87747,5
182908;36000;1;3;152603,82;109103,82
182909;15360;1;1;63851,17;46491,17
182910;0;1;4;76715,04;60715,04
182911;0;1;3;116569,47;76569,47
182914;38400;1;3;154980;111580
182915;39000;1;4;140452;86452
182920;0;1;4;132922,4;130422,4
182921;0;1;4;136195;116195
182949;0;1;5;145895,29;85895,29
182961;48000;1;3;180129,01;130129,01
182980;30000;1;3;188714;157714
183003;15850;1;4;142720,45;123870,45
183026;0;1;5;133359,27;125359,27
183027;0;1;2;85762,06;65762,06
183037;30000;1;2;151469,18;119969,18
183040;0;1;3;117410,06;94910,06
183041;0;1;2;125628,63;103628,63
183049;0;1;1;127795,5;96795,5
183050;0;1;2;79906,5;77906,5
183052;0;1;1;90587;69587
183084;0;1;3;108785,62;104785,62
183090;0;1;2;72707,27;71007,27
183104;2400;1;2;106091,25;102691,25
183107;2380;1;4;99798,45;129418,45
183109;0;1;3;67083,35;63083,35
183111;11900;1;4;99166,95;113266,95
183125;0;1;1;40324;39324
183130;0;1;4;170678,35;169178,35
183136;0;1;2;207731,5;147731,5
183141;0;1;1;37310,6;36810,6
183150;0;1;2;72589,35;71589,35
183151;0;1;3;133927,14;131927,14
183154;0;1;2;152029;150029
183161;5079;1;2;61721,7;53642,7
183162;27720;1;3;202189,91;139469,91
183203;0;1;2;105666,78;109666,78
183209;18000;1;1;92071;73071
183216;28000;1;1;86281,78;55281,78
183221;0;1;2;82279,48;77279,48
183240;23056;1;3;145266,85;158210,85
183244;22500;1;2;92047,59;66547,59
183256;0;1;4;127933,08;92933,08
183259;49500;1;2;211060,72;170560,72
183273;0;1;1;88155;87655
183280;0;1;1;58478,5;48478,5
183296;0;1;3;164437,73;161437,73
183297;0;1;1;65838,36;56838,36
183299;21900;1;4;110489,65;88389,65
183300;7800;1;2;70413,45;62053,45
183351;0;1;2;73191,88;70191,88
183352;0;1;2;94046,18;91046,18
183354;0;1;2;81713,99;74713,99
183356;0;1;3;68833,3;69333,3
183359;30000;1;4;211982,52;146982,52
183361;0;1;3;163977,6;158977,6
183396;0;1;1;57035;56035
183457;0;1;3;134416,84;122416,84
183476;0;1;4;162342,4;152342,4
183484;0;1;4;141831,26;135331,26
183498;6498;1;3;134975,6;121477,6
183501;0;1;4;95100,29;91100,29
183506;0;1;3;136170;135070
183521;0;1;1;51095,41;36095,41
183525;15000;1;5;90157,95;72157,95
183554;0;1;1;97571,5;92571,5
183567;0;1;3;163971,77;151971,77
183725;0;1;2;74107,13;70107,13
183790;0;1;1;59389,65;56889,65
183801;0;1;5;147740,05;142740,05
184089;33600;1;4;210546,88;156946,88
181818;0;2;2;80992,5;77992,5
181819;0;2;5;99691;97691
181820;0;2;3;134700,98;102400,98
181821;0;2;1;58078,09;57678,09
181822;0;2;2;145005,05;115105,05
181823;30000;2;3;132074,5;93074,5
181824;0;2;1;60022,5;57522,5
181825;10800;2;2;159154,67;146354,67
181826;0;2;3;156459,9;151459,9
181827;0;2;5;170876,01;166876,01
181828;0;2;2;76030,25;79930,25
181829;0;2;2;88433,5;78533,5
181830;17100;2;3;111861,5;84761,5
181831;0;2;4;105692,5;104292,5
181832;0;2;3;128202,66;127002,66
181833;0;2;1;53738,49;52938,49
181834;0;2;2;67738,5;59738,5
181835;66000;2;4;181047;113047
181836;0;2;4;94385,5;93885,5
181837;0;2;4;106561;103561
181895;0;2;2;77224,5;75224,5
181896;0;2;2;99461,5;94461,5
181897;0;2;2;74112;69112
181898;0;2;4;157815;120715
181899;5700;2;4;83089;67389
181900;17361;2;3;130458,5;131497,5
181901;36000;2;3;166462;129162
181902;1500;2;1;64355,5;62055,5
181903;0;2;4;108152,66;104152,66
181904;21000;2;4;160069,74;135069,74
181905;0;2;2;83938,5;82438,5
181906;0;2;2;122386;118686
181907;3921;2;2;102570,5;78649,5
181908;9000;2;2;105697,5;84397,5
181909;0;2;4;188079;138079
181910;0;2;4;180184;176284
181911;17400;2;1;83416,75;56016,75
181912;0;2;2;90739,13;90039,13
181913;8100;2;3;116354,95;106254,95
181914;0;2;2;102674,5;102174,5
181915;0;2;1;42759;42259
182048;0;2;3;103628;102628
182049;0;2;2;102325,5;99325,5
182050;2500;2;2;210879,29;141709,29
182051;0;2;3;78589;77589
182053;7500;2;4;106967;79467
182054;0;2;3;135901,5;135001,5
182055;0;2;1;31712,5;30712,5
182056;0;2;3;82826;72826
182057;66000;2;4;194498;127198
182058;0;2;1;70267,5;69517,5
182059;24000;2;2;154085;129485
182060;0;2;4;151404,25;148404,25
182062;25845;2;4;200579,16;172734,16
182064;0;2;4;158430,39;155430,39
182065;55500;2;4;224730,5;182030,5
182066;0;2;5;104821,5;101721,5
182067;0;2;4;131623,1;130523,1
182068;0;2;2;122527,49;121827,49
182069;0;2;1;67472,96;66772,96
182070;0;2;2;116337,35;115537,35
182071;0;2;2;107700;101200
182072;0;2;2;96440;94440
182169;0;2;5;101459;96459
182170;0;2;4;96016,5;93016,5
182171;0;2;2;118943,5;113943,5
182172;0;2;1;69591,5;67591,5
182173;0;2;1;65329;64329
182174;0;2;1;97737,15;85437,15
182175;0;2;3;222148,87;141348,87
182176;0;2;1;62812,5;61812,5
182178;0;2;3;76979;73379
182179;0;2;2;64644,5;63244,5
182180;12000;2;4;136205,73;120205,73
182181;0;2;2;160256,5;70256,5
182182;0;2;2;171602,25;171002,25
182183;0;2;2;105485,86;104185,86
182184;0;2;2;101712,75;100612,75
182185;0;2;2;79499,5;78579,5
182186;0;2;3;148219,5;145719,5
182300;0;2;1;71220,5;70220,5
182301;0;2;2;78806;77806
182303;0;2;2;83858,83;81158,83
182304;0;2;3;149044,75;134444,75
182306;0;2;1;65534;64534
182309;0;2;6;143165,05;139165,05
182312;0;2;1;59430,5;55630,5
182313;0;2;3;156063,5;120963,5
182314;0;2;4;127719,52;126619,52
182315;0;2;4;170505,55;167305,55
182316;24000;2;4;113852;87352
182317;0;2;2;36433,5;36133,5
182318;0;2;2;131918;150318
182319;0;2;3;103801,52;102201,52
182323;0;2;2;109294,33;106294,33
182324;0;2;3;113310;108310
182342;0;2;2;72402;71402
182343;0;2;2;98610;95610
182344;0;2;1;81962,5;78962,5
182347;32400;2;4;218846,4;137246,4
182348;0;2;4;149076,7;124476,7
182351;0;2;5;268044,25;185144,25
182352;18900;2;4;151799,35;130099,35
182354;0;2;4;219389,75;153489,75
182355;0;2;1;48413,65;39613,65
182358;29400;2;5;120144,5;89744,5
182359;42000;2;4;174676;131376
182361;11100;2;2;95738,5;82238,5
182362;0;2;2;106018,5;107818,5
182365;0;2;1;72434,5;72034,5
182366;0;2;2;110322,5;99022,5
182469;0;2;2;117887,52;92787,52
182470;0;2;1;63478,5;62478,5
182471;32400;2;3;156923;123523
182473;60000;2;2;165836;104836
182475;0;2;4;126378,42;123378,42
182478;7500;2;4;138967,92;127467,92
182480;0;2;4;154890,5;114890,5
182483;0;2;2;61672,79;60622,79
182484;0;2;4;141320,41;140320,41
182486;0;2;2;64610;61610
182487;0;2;3;98328;84328
